ccID,X,Y,StreamID,BasinID,Elevation,DrainageArea,DownstreamDistance,Slope,R2,ksn,FlowDistance_Catchment,segmentLocation,dSlopeToPrevSegment,DFSI,ccLength
1_44_1.0,830514.0017338407,7257207.002867555,44,1,2549.2,130460.0,520.2407900984654,0.1953446599998776,0.9830906349695268,18.835,10152.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830517.0001104183,7257210.003254821,44,1,2549.9,130460.0,515.9990238119453,0.18978148539854,0.9851398103201724,18.751,10156.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830519.9984882781,7257213.003641573,44,1,2550.2,130160.0,511.75725698156464,0.1851254567767656,0.9875272849576928,18.902,10160.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830522.9968674192,7257216.004027812,44,1,2550.5,129880.0,507.51548960781616,0.1839709755088431,0.988289789859044,18.84,10164.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830526.0053687496,7257219.004171455,44,1,2551.0,129560.0,503.2737216913579,0.1838907957415075,0.9882776563071544,18.861,10169.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830525.9959851375,7257221.998865174,44,1,2551.4,129390.0,499.024963974518,0.1817556073458404,0.9883238706895744,18.837,10172.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830525.9969874513,7257225.004401088,44,1,2551.9,128940.0,496.0302555543376,0.1829731259536823,0.9875321959224852,18.8,10175.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830529.0054911587,7257228.00454434,44,1,2553.0,128730.0,493.0247194735759,0.1855658649590004,0.9867104074006636,18.906,10179.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830528.9971105251,7257234.004774057,44,1,2554.6,128450.0,485.78125188784446,0.1911376516126948,0.9907812219550668,18.845,10185.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830531.9954956935,7257237.005159005,44,1,2555.6,128280.0,482.7757157650614,0.1900528020515472,0.9904033429310451,18.917,10189.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830531.996233656,7257239.999610727,44,1,2556.1,128260.0,478.5339445011388,0.1826213838390966,0.9865065864680956,18.788,10192.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830531.9972366428,7257243.005146723,44,1,2556.4,128250.0,475.53949268900703,0.1776428037559438,0.9864859775139604,18.863,10195.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830570.9967523548,7257317.998714736,44,1,2569.8,92313.0,371.3390164938469,0.2331472076858283,0.9158161678213022,31.287,10299.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830570.9960086792,7257315.004262337,44,1,2568.8,92358.0,374.3448091080005,0.193295532764337,0.8904040239583951,31.37,10296.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830571.0051207255,7257311.998483535,44,1,2568.6,93708.0,377.3392616210212,0.1554791402900595,0.8715038207280109,18.847,10293.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830571.0043768393,7257309.004031114,44,1,2568.6,93852.0,380.3447985077986,0.12413758270748,0.8633624122575352,18.809,10290.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830571.003367699,7257305.998494397,44,1,2568.6,93897.0,384.5847986357158,0.0978876623143101,0.8727036062406999,18.803,10287.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830574.0000217311,7257302.998883473,44,1,2568.6,96003.0,387.5792512514205,0.0763291508813335,0.9045072421455442,18.808,10283.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830361.0036628337,7257155.995847649,44,1,2517.2,156960.0,703.5909423588182,0.2503601791263798,0.9665228530876464,18.757,9968.4,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830456.9986220745,7257207.00201695,44,1,2537.0,141090.0,586.4617804097253,0.1580220582146436,0.9736079073061276,18.89,10086.0,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830354.9968865085,7257149.995256856,44,1,2515.4,156980.0,712.0744470786353,0.2898046677010057,0.9760581802163696,18.86,9959.9,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.9962072044,7257119.999618003,44,1,2503.6,162580.0,744.5498474264481,0.3704129019712702,0.9883771702509048,62.701,9926.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830351.9985606918,7257146.9948397055,44,1,2513.5,156990.0,716.3081777192301,0.3072552048910487,0.982980700115712,18.937,9955.7,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830348.9989328282,7257102.005406973,44,1,2494.1,163540.0,763.7955558500211,0.4149062885284492,0.9957464653316134,62.79,9906.9,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830348.9996359488,7257104.999854717,44,1,2495.8,163470.0,760.7900236659133,0.4066300699917001,0.99515434928255,62.823,9909.9,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830349.0006039604,7257108.005386724,44,1,2498.1,163440.0,757.7955758389126,0.4012642080876675,0.9937768551867908,62.853,9912.9,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830346.0039568626,7257111.004948883,44,1,2499.3,162730.0,754.7900436762925,0.38412734453143,0.9921064081967051,62.912,9917.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830346.004659023,7257113.999396523,44,1,2500.9,162670.0,750.5500829482602,0.3790774671910087,0.9902849425979978,62.808,9920.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.9955052559,7257117.005170384,44,1,2502.3,162610.0,747.5556352257929,0.3757689762945662,0.9891535093732744,62.846,9923.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830376.0047381839,7257168.003230402,44,1,2520.0,153270.0,683.6193051178363,0.1968282606467838,0.9863299521654328,18.841,9988.4,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.9971740411,7257123.005149885,44,1,2504.5,162480.0,741.5553997254509,0.3588178451483479,0.9893610729551946,62.814,9929.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.99884241,7257129.005129345,44,1,2505.6,160590.0,735.5554200075467,0.3471187834553916,0.9937352273768392,62.749,9935.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.9995439418,7257131.999576922,44,1,2506.3,160540.0,732.5498879906584,0.3495366696477913,0.9939213740952396,62.693,9938.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830346.0005103616,7257135.005108762,44,1,2507.2,160420.0,729.5554403316684,0.343626281301115,0.9942702423077832,62.911,9941.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830346.0012116863,7257137.999556319,44,1,2508.4,160340.0,726.549908335336,0.3380011943007637,0.9939262472264336,62.81,9944.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830346.0021778959,7257141.005088138,44,1,2509.7,159640.0,723.5554606968836,0.3312308031331539,0.9925373321274638,18.847,9947.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830349.0005011486,7257144.005506316,44,1,2511.4,157000.0,720.5499287220392,0.3191552506480707,0.9875905503466016,19.081,9951.4,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_44_1.0,830345.9978757824,7257125.999597483,44,1,2505.0,160640.0,738.5498676880062,0.3493795858413832,0.9925064867904378,62.816,9932.2,2.0,-0.3052676813561237,-0.05037382446983374,406.4268747883933
1_101_0.0,829506.0031842159,7257612.001415394,101,1,2249.8,11070.0,19.97497412311036,0.4751286096764554,0.998363885820688,34.028,9733.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829496.999732156,7257608.99982007,101,1,2245.5,12051.0,30.211633790803194,0.4865302714015701,0.9988511727933816,31.497,9723.0,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829494.0022993099,7257609.00473788,101,1,2243.3,12465.0,34.4534188414793,0.4888041273402237,0.99869336610099,33.934,9720.0,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829491.0041020669,7257606.004145654,101,1,2242.3,12474.0,38.7021928245416,0.493628158664234,0.9984134028636134,33.664,9715.8,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829487.9957850078,7257603.003794203,101,1,2240.2,13185.0,42.943976788071566,0.5031321096688814,0.9985056905941632,32.747,9711.5,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829484.9975903328,7257600.003200947,101,1,2237.7,13572.0,45.9416779330597,0.5126553121544537,0.9984661866029646,33.849,9707.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829481.999895535,7257599.997032169,101,1,2236.0,13878.0,48.93911242357968,0.5203536441558075,0.998856221801,35.281,9704.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829479.0024650737,7257600.00194695,101,1,2234.3,13941.0,53.180895617288535,0.5301333772294708,0.9992566710784492,33.377,9701.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829511.9995895387,7257618.002593815,101,1,2253.8,10683.0,12.725362687240896,0.4786615534729688,0.9974774981805696,33.257,9741.7,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829502.9953650872,7257611.9954921715,101,1,2248.4,11196.0,24.216759941225483,0.4786008651056153,0.9986225701710296,35.008,9730.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829476.0042731562,7257597.001352028,101,1,2232.1,13950.0,57.42966773630356,0.5417964541048556,0.99875944651561,32.493,9697.1,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829472.9959614282,7257594.000997871,101,1,2229.8,13959.0,61.671449843857104,0.5615963732253352,0.9972806804518882,33.568,9692.8,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829469.9977720772,7257591.00040192,101,1,2227.4,17937.0,65.91323140878586,0.5957905721128525,0.9956785011814384,35.218,9688.6,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829466.9995840085,7257587.999805454,101,1,2225.2,18099.0,68.91066286277363,0.6284894275692636,0.9926834749640008,29.007,9684.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829464.0021565789,7257588.004717277,101,1,2223.3,18603.0,73.152443771605,0.6645527517015026,0.9902053005133123,32.713,9681.3,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829461.003970529,7257585.004119722,101,1,2221.4,19170.0,77.40121359519054,0.7019153258839451,0.989123866907898,33.053,9677.1,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829457.9956646799,7257582.003762921,101,1,2218.8,19179.0,81.64299341918729,0.7469919140963245,0.9881422405570364,33.7,9672.8,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829514.9977941234,7257621.003182257,101,1,2256.5,10611.0,8.483575667677115,0.489601941915246,0.9977004436919192,32.976,9746.0,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829517.9959999903,7257624.003770184,101,1,2258.7,10080.0,4.241788105153547,0.4821972185106677,0.9972501574665,33.576,9750.2,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829499.9971650899,7257608.994901612,101,1,2247.0,11637.0,27.21419691043464,0.4827242244055338,0.9987395162388584,33.256,9726.0,1.0,,-0.060369355512605694,87.05852023420442
1_101_0.0,829509.0013862348,7257615.002004862,101,1,2252.0,10863.0,16.96714916220061,0.473225374101943,0.9978695174119028,31.931,9737.5,1.0,,-0.060369355512605694,87.05852023420442
1_90_2.0,830067.0017086342,7257092.995708451,90,1,2329.3,42237.0,314.05776274906856,0.5806540469987367,0.998047639401674,54.413,9576.9,2.0,-0.3166012001285033,-0.06844473971790577,85.19211004072326
1_90_2.0,830064.0043707634,7257093.000762251,90,1,2327.6,42318.0,318.3064847511595,0.5695186538129574,0.9987549723408672,54.697,9573.9,2.0,-0.3166012001285033,-0.06844473971790577,85.19211004072326
1_90_2.0,830072.9975579756,7257096.002208486,90,1,2333.4,40581.0,306.8186870820427,0.6122794935256347,0.9968821043081992,54.6,9584.2,2.0,-0.3166012001285033,-0.06844473971790577,85.19211004072326
1_90_2.0,830069.9999545098,7257095.996179257,90,1,2331.7,41868.0,311.0604206177087,0.59423906662407,0.99763707865101,54.515,9581.2,2.0,-0.3166012001285033,-0.06844473971790577,85.19211004072326
1_44_4.0,829679.9979958751,7257144.001621734,44,1,2168.7,318760.0,1518.618206959717,0.5055377266516335,0.996963956629476,62.944,9152.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829719.0040667176,7257138.00255949,44,1,2192.1,305750.0,1472.1683499884723,0.5383165588479426,0.9964530489420982,62.847,9198.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829722.0014042458,7257137.997581504,44,1,2193.7,305740.0,1469.1606215668144,0.5606196132446803,0.9967242402012026,63.44,9201.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829724.9981747181,7257134.998170383,44,1,2195.7,305590.0,1466.163279904819,0.5804486734506672,0.99743630038957,62.91,9205.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829727.995776265,7257135.004275255,44,1,2197.4,305340.0,1461.9233388278362,0.6012650993302258,0.9984756842888902,63.164,9208.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829731.0032341834,7257134.999053743,44,1,2199.4,305120.0,1458.9257310643673,0.6138330078778729,0.9992140542606228,62.351,9211.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829734.0000022219,7257131.99964037,44,1,2202.2,304920.0,1455.9182686132365,0.6169931957704202,0.9993955734762112,63.784,9216.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829736.9967689473,7257129.00022619,44,1,2204.8,304540.0,1451.678327663374,0.612121946137815,0.999133689274518,52.912,9220.3,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829740.0036551312,7257126.000569696,44,1,2207.6,304530.0,1447.4383870710158,0.6043300815578206,0.9985128089579032,45.854,9224.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829677.000393824,7257143.995506253,44,1,2167.2,319970.0,1521.6155485862073,0.4890295906694282,0.9947592860054264,62.765,9149.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829703.9985615285,7257147.000134297,44,1,2182.9,314200.0,1490.8901888152864,0.4984505807091108,0.9980756804033338,63.076,9179.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829682.9953335623,7257143.996652341,44,1,2169.7,318670.0,1515.6205986704283,0.5166967387939064,0.998347553246547,63.011,9155.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829686.0036149749,7257146.996956563,44,1,2171.6,318420.0,1512.623256863786,0.5189520612818215,0.9987019730650556,63.834,9159.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829706.9953376283,7257144.000727761,44,1,2184.5,307140.0,1487.8928457410273,0.4967579791253444,0.9981487436451926,62.663,9184.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829691.9993805974,7257150.003614768,44,1,2176.2,317410.0,1504.1328146742335,0.505413068080093,0.997682346438718,62.717,9166.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829694.9967199322,7257149.998642922,44,1,2178.0,316450.0,1501.1352047333617,0.4952631598937231,0.998106047918108,63.276,9169.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829698.0044446082,7257150.004513174,44,1,2179.6,314810.0,1498.1378612750273,0.4950516144098338,0.9981493883303562,63.156,9172.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829701.0012225811,7257147.005108165,44,1,2181.5,314550.0,1495.130130870425,0.4972675574315121,0.9980853580008068,63.189,9176.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829715.996344015,7257137.996694095,44,1,2190.0,305760.0,1475.165691471356,0.5202729780441543,0.9967770988860256,62.811,9195.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829712.9990066637,7257138.001670781,44,1,2188.1,306650.0,1479.4056325649212,0.5076547764123963,0.997475419269332,63.414,9192.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829710.0022331935,7257141.00107893,44,1,2186.2,306660.0,1483.6529039299778,0.4958235445908235,0.998219136857576,63.184,9188.3,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829575.004166986,7257135.00535435,44,1,2133.9,322700.0,1628.5831402916756,0.1882298856678591,0.9850756314724152,7.0181,9043.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829689.0017768897,7257149.99750174,44,1,2174.9,318350.0,1508.374541472364,0.5138342670126487,0.9982469451137812,62.92,9163.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829674.0030563148,7257144.000474347,44,1,2165.4,320110.0,1525.8572739570054,0.4726167608263433,0.993954796974756,62.873,9146.1,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829580.9988324228,7257134.995459955,44,1,2135.5,322680.0,1621.3370940845666,0.2076486060382966,0.9958263229305564,63.094,9049.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829614.001990369,7257138.001205222,44,1,2143.0,322440.0,1587.0937017929975,0.2549773742979477,0.994399999896963,63.318,9083.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829607.9961302858,7257134.994757091,44,1,2141.4,322600.0,1594.339750681436,0.2318638701082717,0.997328173297674,62.917,9076.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829671.0048991792,7257140.999926412,44,1,2162.5,320150.0,1528.8647359312563,0.4546104141292825,0.9935077173572172,63.366,9141.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829743.0004192297,7257123.001153905,44,1,2210.5,304130.0,1443.191116934921,0.5943630378693748,0.9972451358398888,45.77,9228.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829745.9977542119,7257122.996170355,44,1,2212.4,303910.0,1438.9511770594636,0.577334428941861,0.9947207997334028,45.179,9231.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829748.9953537923,7257123.002270389,44,1,2214.5,303900.0,1435.953837934339,0.5439383842318932,0.9893013856750372,47.316,9234.8,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829578.0014996618,7257135.000407476,44,1,2134.7,322690.0,1624.334430842636,0.2001760577078398,0.992254301798405,6.8865,9046.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829583.9964296469,7257135.001596002,44,1,2136.3,322670.0,1618.339757240331,0.2124350723348325,0.9971798439400128,62.669,9052.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829619.9969237844,7257138.002378303,44,1,2144.5,322420.0,1581.0987581946654,0.2823997490556484,0.9939445531405257,63.151,9089.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829587.0038833502,7257134.996405782,44,1,2137.0,322660.0,1615.3421537360502,0.2172977676622235,0.998089910660334,62.804,9055.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829590.0014807559,7257135.002540529,44,1,2137.6,322650.0,1612.3346955541292,0.2221806445530396,0.998970978693656,62.941,9058.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829592.9988138676,7257134.997590408,44,1,2138.2,322640.0,1609.337091870902,0.2217428216863521,0.9989421243247298,63.06,9061.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829595.9964114522,7257135.003723858,44,1,2138.8,322630.0,1606.3397546716142,0.220254179596416,0.9990533040629576,63.183,9064.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829599.0038655084,7257134.99853103,44,1,2139.4,322620.0,1603.3421508121098,0.2193953716387819,0.9992344602925812,62.779,9067.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829602.0014632733,7257135.00466318,44,1,2139.9,322610.0,1600.3346922728315,0.2204314525228304,0.9990586174777624,62.443,9070.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829604.9987967357,7257134.999710459,44,1,2140.6,322600.0,1597.3370882356603,0.224937446548413,0.998147211870229,63.744,9073.4,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829616.9993248302,7257137.996249976,44,1,2143.7,322430.0,1584.096096751906,0.2683941865476625,0.9937241297124404,63.517,9086.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829611.004391595,7257137.995075597,44,1,2142.4,322450.0,1591.3424130383637,0.2417842244201859,0.996266541406108,62.881,9080.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829623.0043791926,7257137.9971803315,44,1,2145.3,322420.0,1578.1011529761324,0.2970039955059401,0.9943892305993725,62.635,9092.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829659.0049032967,7257140.997862996,44,1,2158.8,320720.0,1540.8647525696451,0.3919059380738021,0.9944616597377391,62.33,9129.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829652.9998455003,7257140.996948111,44,1,2156.4,321240.0,1546.8596997709662,0.3648519563123292,0.9980492573317612,62.62,9123.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829650.0025093404,7257141.001911081,44,1,2155.3,321260.0,1549.857306525044,0.3576720722373714,0.9991718874409844,62.939,9120.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829647.0049088376,7257140.995789178,44,1,2154.3,321300.0,1552.8647677877022,0.3605847296335947,0.9993898190549484,63.224,9117.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829662.0025041599,7257141.003982301,44,1,2159.6,320400.0,1537.8572909518318,0.403577523374505,0.9944029191716456,63.034,9132.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829626.0019783258,7257138.003307359,44,1,2146.3,322410.0,1575.0936930759244,0.3099667838646607,0.994871728346886,63.378,9095.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829643.9974520758,7257141.000992291,44,1,2153.2,321340.0,1555.862374363992,0.3608040583362552,0.9994046801733208,63.33,9114.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829640.9998517535,7257140.994869087,44,1,2152.0,321860.0,1560.0960771887353,0.3601505162561097,0.9993339997269476,62.73,9111.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829638.0019677057,7257138.005399093,44,1,2150.6,322370.0,1563.09368293877,0.3564291356748776,0.9988986222299396,63.358,9107.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829635.0043682121,7257137.999274664,44,1,2149.6,322380.0,1566.101143194012,0.3480306357387179,0.9981125306612032,62.83,9104.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829631.9969124533,7257138.004475242,44,1,2148.3,322390.0,1569.0987487688192,0.3341433959594242,0.9974894285631,63.389,9101.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829664.9998406705,7257140.999016732,44,1,2160.5,320390.0,1534.8596838426404,0.4138715674164608,0.994595451638458,63.419,9135.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829667.9974417149,7257141.00513474,44,1,2161.7,320350.0,1531.8623432189436,0.4362353847293242,0.9931031797114568,62.962,9138.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829628.9993131376,7257137.998349514,44,1,2147.2,322400.0,1572.0960876810009,0.3218282455757609,0.9959240978362331,63.402,9098.6,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_44_4.0,829655.9974461843,7257141.003068717,44,1,2158.0,321170.0,1543.8623595022154,0.3767107998331184,0.9959286198398012,63.514,9126.9,2.0,0.1166230643824713,-0.0696698760230896,207.27188810089703
1_38_1.0,832019.9969977336,7257263.996040667,38,1,2609.2,19179.0,96.00173239608796,0.3647173190224808,0.9372419957671376,29.98,10758.0,2.0,-0.4985060548748606,-0.07041164982083858,388.3799543714667
1_38_1.0,832019.9959390978,7257261.001552809,38,1,2607.7,19188.0,99.00756069752364,0.3061480159707381,0.9210487443275298,30.066,10755.0,2.0,-0.4985060548748606,-0.07041164982083858,388.3799543714667
1_16_0.0,832227.0046124317,7257717.004701336,16,1,2739.9,9171.0,8.490799393461428,0.337544345133807,0.9947631076818904,14.716,11350.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832230.0035031784,7257720.004770174,16,1,2740.7,9126.0,4.241905083986265,0.3341652281017028,0.9928608737675132,14.754,11355.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832223.9956015592,7257714.004875271,16,1,2739.0,9180.0,12.732703388797102,0.3342020595629641,0.9957488699846264,14.794,11346.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832220.9967133792,7257711.004805407,16,1,2737.7,9189.0,16.974606841166292,0.3311584012424039,0.99642195904246,14.899,11342.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832217.9978264815,7257708.004735028,16,1,2735.9,9198.0,21.216509749993264,0.3293511765152081,0.9970131645408584,14.746,11338.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832214.9989408669,7257705.004664136,16,1,2734.0,9207.0,25.458412114948413,0.3274627862681489,0.997439881905582,14.792,11333.0,1.0,,-0.0725455773917667,233.72462041242304
1_16_0.0,832212.0000565331,7257702.0045927325,16,1,2732.6,9216.0,29.70031393669079,0.3256262853835492,0.9977631056337944,14.845,11329.0,1.0,,-0.0725455773917667,233.72462041242304
1_30_9.0,829239.0022871662,7257266.995830672,30,1,2132.8,1110800.0,1768.5246317430965,0.1912108191403637,0.923977150511654,10.197,9196.4,2.0,0.1135633714166752,-0.07864654556811257,205.6304142095579
1_27_0.0,832262.999801703,7257306.001188056,27,1,2682.7,9225.0,28.46062740499929,0.5432329424603114,0.999637578666391,29.203,11031.0,1.0,,-0.09086859614446752,199.441860804968
1_27_0.0,832260.003462315,7257309.001205794,27,1,2680.2,9234.0,32.708023594981995,0.5411368270807634,0.9996533094790538,28.95,11027.0,1.0,,-0.09086859614446752,199.441860804968
1_27_0.0,832265.9961397778,7257303.00116951,27,1,2685.3,9216.0,24.22056182033524,0.544295673723121,0.999575209380753,29.075,11035.0,1.0,,-0.09086859614446752,199.441860804968
1_27_0.0,832269.0025976478,7257300.000906806,27,1,2687.6,9207.0,19.98049659308189,0.5476717031346515,0.9995841350085304,29.17,11039.0,1.0,,-0.09086859614446752,199.441860804968
